1.465, 40.953, 0
2.930, 45.855, 0
4.395, 46.246, 0
5.859, 46.252, 0
7.324, 45.780, 0
8.789, 43.059, 0
10.254, 41.996, 0
11.719, 40.560, 0
13.184, 39.234, 0
14.648, 41.534, 0
16.113, 44.887, 0
17.578, 49.794, 0
19.043, 48.309, 0
20.508, 43.241, 0
21.973, 41.880, 0
23.438, 43.045, 0
24.902, 45.259, 0
26.367, 46.827, 0
27.832, 50.890, 0
29.297, 54.242, 0
30.762, 51.884, 0
32.227, 46.009, 0
33.691, 43.587, 0
35.156, 46.631, 0
36.621, 46.249, 0
38.086, 43.484, 0
39.551, 40.848, 0
41.016, 40.102, 0
42.480, 41.158, 0
43.945, 41.224, 0
45.410, 40.263, 0
46.875, 41.826, 0
48.340, 44.569, 0
49.805, 49.896, 0
51.270, 45.374, 0
52.734, 36.798, 0
54.199, 35.925, 0
55.664, 37.685, 0
57.129, 37.660, 0
58.594, 36.048, 0
60.059, 35.514, 0
61.523, 35.574, 0
62.988, 35.824, 0
64.453, 34.081, 0
65.918, 31.927, 0
67.383, 30.958, 0
68.848, 29.521, 0
70.312, 30.124, 0
71.777, 31.201, 0
73.242, 34.299, 0
74.707, 35.478, 0
76.172, 34.663, 0
77.637, 36.151, 0
79.102, 36.084, 0
80.566, 33.423, 0
82.031, 34.276, 0
83.496, 33.255, 0
84.961, 32.495, 0
86.426, 30.359, 0
87.891, 30.508, 0
89.355, 31.513, 0
90.820, 31.501, 0
92.285, 30.159, 0
93.750, 31.085, 0
95.215, 30.036, 0
96.680, 30.193, 0
98.145, 30.699, 0
99.609, 33.980, 0
101.074, 31.449, 0
102.539, 31.178, 0
104.004, 29.966, 0
105.469, 26.442, 0
106.934, 26.124, 0
108.398, 26.023, 0
109.863, 28.416, 0
111.328, 26.496, 0
112.793, 25.014, 0
114.258, 23.897, 0
115.723, 24.215, 0
117.188, 22.877, 0
118.652, 23.601, 0
120.117, 25.125, 0
121.582, 25.343, 0
123.047, 25.091, 0
124.512, 23.702, 0
125.977, 24.031, 0
127.441, 22.861, 0
128.906, 22.895, 0
130.371, 23.487, 0
131.836, 26.470, 0
133.301, 26.085, 0
134.766, 24.442, 0
136.230, 24.098, 0
137.695, 23.335, 0
139.160, 21.017, 0
140.625, 22.251, 0
142.090, 21.616, 0
143.555, 23.508, 0
145.020, 23.108, 0
146.484, 23.012, 0
147.949, 32.842, 0
149.414, 42.351, 0
150.879, 39.786, 0
152.344, 25.399, 0
153.809, 23.573, 0
155.273, 22.910, 0
156.738, 22.090, 0
158.203, 21.383, 0
159.668, 22.812, 0
161.133, 23.394, 0
162.598, 25.716, 0
164.062, 25.181, 0
165.527, 23.146, 0
166.992, 22.524, 0
168.457, 21.791, 0
169.922, 22.709, 0
171.387, 22.572, 0
172.852, 22.295, 0
174.316, 21.933, 0
175.781, 22.613, 0
177.246, 22.941, 0
178.711, 22.559, 0
180.176, 22.555, 0
181.641, 21.778, 0
183.105, 24.308, 0
184.570, 23.922, 0
186.035, 22.184, 0
187.500, 22.304, 0
188.965, 22.189, 0
190.430, 22.229, 0
191.895, 21.787, 0
193.359, 21.617, 0
194.824, 20.504, 0
196.289, 21.139, 0
197.754, 20.883, 0
199.219, 19.977, 0
200.684, 20.058, 0
202.148, 20.714, 0
203.613, 20.747, 0
205.078, 21.420, 0
206.543, 23.403, 0
208.008, 22.320, 0
209.473, 20.949, 0
210.938, 22.191, 0
212.402, 22.398, 0
213.867, 22.100, 0
215.332, 20.042, 0
216.797, 20.588, 0
218.262, 21.414, 0
219.727, 21.587, 0
221.191, 21.358, 0
222.656, 21.833, 0
224.121, 20.326, 0
225.586, 21.832, 0
227.051, 21.394, 0
228.516, 22.040, 0
229.980, 20.595, 0
231.445, 20.383, 0
232.910, 21.379, 0
234.375, 21.529, 0
235.840, 22.147, 0
237.305, 21.490, 0
238.770, 22.833, 0
240.234, 21.189, 0
241.699, 21.345, 0
243.164, 22.466, 0
244.629, 21.876, 0
246.094, 20.691, 0
247.559, 23.930, 0
249.023, 33.714, 0
250.488, 33.146, 0
251.953, 21.860, 0
253.418, 19.828, 0
254.883, 21.558, 0
256.348, 21.094, 0
257.812, 19.845, 0
259.277, 21.150, 0
260.742, 21.579, 0
262.207, 20.652, 0
263.672, 20.062, 0
265.137, 19.734, 0
266.602, 20.221, 0
268.066, 19.638, 0
269.531, 20.352, 0
270.996, 19.539, 0
272.461, 19.297, 0
273.926, 20.972, 0
275.391, 19.207, 0
276.855, 19.028, 0
278.320, 19.880, 0
279.785, 20.578, 0
281.250, 19.980, 0
282.715, 19.975, 0
284.180, 20.076, 0
285.645, 21.015, 0
287.109, 19.754, 0
288.574, 20.616, 0
290.039, 20.358, 0
291.504, 19.152, 0
292.969, 18.636, 0
294.434, 20.003, 0
295.898, 20.869, 0
297.363, 19.198, 0
298.828, 18.835, 0
300.293, 19.777, 0
301.758, 20.355, 0
303.223, 20.111, 0
304.688, 19.441, 0
306.152, 20.431, 0
307.617, 25.836, 0
309.082, 26.692, 0
310.547, 21.355, 0
312.012, 20.448, 0
313.477, 19.302, 0
314.941, 20.579, 0
316.406, 20.496, 0
317.871, 19.809, 0
319.336, 20.477, 0
320.801, 20.833, 0
322.266, 21.783, 0
323.730, 18.487, 0
325.195, 18.540, 0
326.660, 18.268, 0
328.125, 20.370, 0
329.590, 19.653, 0
331.055, 20.686, 0
332.520, 21.488, 0
333.984, 21.350, 0
335.449, 21.004, 0
336.914, 21.062, 0
338.379, 20.787, 0
339.844, 20.080, 0
341.309, 18.084, 0
342.773, 19.571, 0
344.238, 21.433, 0
345.703, 20.925, 0
347.168, 21.662, 0
348.633, 33.766, 0
350.098, 35.297, 0
351.562, 25.542, 0
353.027, 19.948, 0
354.492, 20.670, 0
355.957, 19.340, 0
357.422, 18.615, 0
358.887, 20.439, 0
360.352, 18.948, 0
361.816, 19.509, 0
363.281, 19.767, 0
364.746, 19.992, 0
366.211, 22.651, 0
367.676, 20.310, 0
369.141, 18.095, 0
370.605, 20.649, 0
372.070, 21.252, 0
373.535, 19.812, 0
375.000, 20.207, 0
376.465, 20.473, 0
377.930, 19.059, 0
379.395, 18.732, 0
380.859, 21.959, 0
382.324, 21.040, 0
383.789, 19.829, 0
385.254, 20.066, 0
386.719, 19.466, 0
388.184, 18.037, 0
389.648, 20.086, 0
391.113, 19.778, 0
392.578, 19.931, 0
394.043, 19.593, 0
395.508, 19.145, 0
396.973, 19.027, 0
398.438, 19.107, 0
399.902, 20.403, 0
401.367, 19.943, 0
402.832, 19.786, 0
404.297, 20.385, 0
405.762, 19.573, 0
407.227, 18.472, 0
408.691, 22.052, 0
410.156, 23.979, 0
411.621, 20.975, 0
413.086, 19.355, 0
414.551, 18.809, 0
416.016, 19.546, 0
417.480, 21.616, 0
418.945, 23.055, 0
420.410, 21.492, 0
421.875, 20.661, 0
423.340, 20.505, 0
424.805, 19.793, 0
426.270, 18.743, 0
427.734, 18.904, 0
429.199, 18.791, 0
430.664, 19.337, 0
432.129, 21.250, 0
433.594, 24.831, 0
435.059, 21.457, 0
436.523, 20.078, 0
437.988, 20.863, 0
439.453, 20.853, 0
440.918, 20.451, 0
442.383, 20.852, 0
443.848, 20.531, 0
445.312, 19.978, 0
446.777, 20.412, 0
448.242, 26.184, 0
449.707, 28.700, 0
451.172, 21.409, 0
452.637, 18.970, 0
454.102, 20.142, 0
455.566, 20.152, 0
457.031, 18.807, 0
458.496, 18.358, 0
459.961, 19.049, 0
461.426, 18.668, 0
462.891, 18.120, 0
464.355, 18.211, 0
465.820, 18.743, 0
467.285, 20.205, 0
468.750, 20.206, 0
470.215, 20.668, 0
471.680, 20.204, 0
473.145, 20.459, 0
474.609, 19.662, 0
476.074, 18.179, 0
477.539, 20.462, 0
479.004, 21.367, 0
480.469, 19.758, 0
481.934, 19.231, 0
483.398, 19.253, 0
484.863, 17.923, 0
486.328, 19.985, 0
487.793, 19.731, 0
489.258, 19.412, 0
490.723, 25.428, 0
492.188, 27.363, 0
493.652, 20.404, 0
495.117, 18.244, 0
496.582, 19.622, 0
498.047, 19.156, 0
499.512, 17.459, 0
500.977, 18.178, 0
502.441, 18.478, 0
503.906, 18.177, 0
505.371, 20.135, 0
506.836, 20.845, 0
508.301, 19.091, 0
509.766, 18.553, 0
511.230, 18.860, 0
512.695, 20.495, 0
514.160, 20.464, 0
515.625, 20.037, 0
517.090, 20.147, 0
518.555, 19.318, 0
520.020, 21.409, 0
521.484, 19.122, 0
522.949, 19.625, 0
524.414, 18.952, 0
525.879, 19.167, 0
527.344, 21.391, 0
528.809, 20.941, 0
530.273, 20.722, 0
531.738, 20.363, 0
533.203, 19.014, 0
534.668, 19.883, 0
536.133, 20.347, 0
537.598, 19.956, 0
539.062, 19.932, 0
540.527, 20.667, 0
541.992, 19.099, 0
543.457, 18.119, 0
544.922, 18.154, 0
546.387, 19.337, 0
547.852, 22.553, 0
549.316, 26.779, 0
550.781, 21.896, 0
552.246, 20.471, 0
553.711, 20.644, 0
555.176, 20.917, 0
556.641, 20.681, 0
558.105, 21.707, 0
559.570, 21.254, 0
561.035, 19.945, 0
562.500, 19.078, 0
563.965, 18.539, 0
565.430, 18.669, 0
566.895, 19.693, 0
568.359, 19.570, 0
569.824, 20.404, 0
571.289, 19.850, 0
572.754, 19.189, 0
574.219, 19.973, 0
575.684, 19.933, 0
577.148, 19.922, 0
578.613, 21.261, 0
580.078, 20.771, 0
581.543, 18.727, 0
583.008, 18.722, 0
584.473, 18.939, 0
585.938, 19.113, 0
587.402, 18.782, 0
588.867, 15.811, 0
590.332, 17.781, 0
591.797, 20.264, 0
593.262, 21.153, 0
594.727, 19.514, 0
596.191, 18.624, 0
597.656, 20.164, 0
599.121, 21.097, 0
600.586, 19.590, 0
602.051, 20.368, 0
603.516, 20.737, 0
604.980, 20.091, 0
606.445, 18.300, 0
607.910, 19.170, 0
609.375, 19.955, 0
610.840, 19.520, 0
612.305, 18.465, 0
613.770, 19.126, 0
615.234, 18.446, 0
616.699, 21.541, 0
618.164, 20.242, 0
619.629, 19.286, 0
621.094, 20.266, 0
622.559, 20.352, 0
624.023, 18.837, 0
625.488, 19.592, 0
626.953, 17.988, 0
628.418, 17.226, 0
629.883, 21.304, 0
631.348, 21.004, 0
632.812, 20.157, 0
634.277, 19.008, 0
635.742, 19.377, 0
637.207, 20.550, 0
638.672, 19.750, 0
640.137, 19.308, 0
641.602, 18.686, 0
643.066, 18.915, 0
644.531, 19.394, 0
645.996, 18.863, 0
647.461, 23.206, 0
648.926, 29.528, 0
650.391, 26.098, 0
651.855, 20.148, 0
653.320, 19.685, 0
654.785, 18.350, 0
656.250, 20.117, 0
657.715, 20.774, 0
659.180, 19.612, 0
660.645, 19.620, 0
662.109, 19.965, 0
663.574, 18.270, 0
665.039, 18.505, 0
666.504, 20.477, 0
667.969, 22.221, 0
669.434, 20.781, 0
670.898, 20.139, 0
672.363, 19.094, 0
673.828, 20.127, 0
675.293, 21.582, 0
676.758, 19.496, 0
678.223, 19.169, 0
679.688, 18.806, 0
681.152, 18.742, 0
682.617, 19.735, 0
684.082, 20.865, 0
685.547, 20.986, 0
687.012, 19.640, 0
688.477, 19.160, 0
689.941, 22.636, 0
691.406, 19.954, 0
692.871, 19.794, 0
694.336, 18.503, 0
695.801, 18.022, 0
697.266, 20.159, 0
698.730, 23.109, 0
700.195, 19.530, 0
701.660, 19.682, 0
703.125, 20.744, 0
704.590, 21.320, 0
706.055, 19.791, 0
707.520, 19.583, 0
708.984, 19.551, 0
710.449, 18.291, 0
711.914, 18.544, 0
713.379, 19.061, 0
714.844, 20.218, 0
716.309, 19.469, 0
717.773, 18.871, 0
719.238, 19.670, 0
720.703, 19.530, 0
722.168, 19.753, 0
723.633, 19.875, 0
725.098, 20.236, 0
726.562, 19.187, 0
728.027, 18.329, 0
729.492, 18.987, 0
730.957, 18.274, 0
732.422, 19.751, 0
733.887, 19.812, 0
735.352, 19.600, 0
736.816, 18.894, 0
738.281, 17.570, 0
739.746, 18.262, 0
741.211, 17.795, 0
742.676, 19.462, 0
744.141, 19.690, 0
745.605, 20.151, 0
747.070, 19.939, 0
748.535, 21.704, 0
750.000, 20.919, 0
751.465, 17.749, 0
752.930, 18.954, 0
754.395, 18.886, 0
755.859, 18.505, 0
757.324, 19.258, 0
758.789, 20.254, 0
760.254, 19.425, 0
761.719, 19.072, 0
763.184, 21.393, 0
764.648, 20.549, 0
766.113, 19.136, 0
767.578, 18.879, 0
769.043, 19.114, 0
770.508, 20.059, 0
771.973, 19.358, 0
773.438, 17.398, 0
774.902, 18.263, 0
776.367, 19.800, 0
777.832, 21.721, 0
779.297, 20.024, 0
780.762, 19.680, 0
782.227, 19.491, 0
783.691, 19.818, 0
785.156, 20.726, 0
786.621, 21.286, 0
788.086, 20.423, 0
789.551, 20.369, 0
791.016, 20.433, 0
792.480, 20.297, 0
793.945, 19.374, 0
795.410, 20.644, 0
796.875, 24.182, 0
798.340, 44.499, 0
799.805, 54.363, 0
801.270, 51.667, 0
802.734, 31.832, 0
804.199, 20.638, 0
805.664, 20.545, 0
807.129, 19.053, 0
808.594, 18.276, 0
810.059, 18.862, 0
811.523, 18.514, 0
812.988, 19.895, 0
814.453, 19.864, 0
815.918, 19.861, 0
817.383, 19.568, 0
818.848, 18.009, 0
820.312, 17.470, 0
821.777, 19.780, 0
823.242, 19.106, 0
824.707, 17.747, 0
826.172, 18.663, 0
827.637, 20.551, 0
829.102, 20.576, 0
830.566, 19.244, 0
832.031, 18.527, 0
833.496, 18.853, 0
834.961, 19.132, 0
836.426, 20.851, 0
837.891, 22.188, 0
839.355, 18.112, 0
840.820, 18.657, 0
842.285, 18.988, 0
843.750, 20.931, 0
845.215, 19.270, 0
846.680, 19.970, 0
848.145, 25.639, 0
849.609, 26.659, 0
851.074, 22.782, 0
852.539, 19.694, 0
