1.465, 38.608, 0
2.930, 44.856, 0
4.395, 46.226, 0
5.859, 44.420, 0
7.324, 43.937, 0
8.789, 42.448, 0
10.254, 40.020, 0
11.719, 39.851, 0
13.184, 39.341, 0
14.648, 42.282, 0
16.113, 46.711, 0
17.578, 49.863, 0
19.043, 48.321, 0
20.508, 44.090, 0
21.973, 43.757, 0
23.438, 42.884, 0
24.902, 44.635, 0
26.367, 46.576, 0
27.832, 47.746, 0
29.297, 48.532, 0
30.762, 47.356, 0
32.227, 43.885, 0
33.691, 43.925, 0
35.156, 44.678, 0
36.621, 43.986, 0
38.086, 42.748, 0
39.551, 41.510, 0
41.016, 39.779, 0
42.480, 38.321, 0
43.945, 40.164, 0
45.410, 42.350, 0
46.875, 42.004, 0
48.340, 42.823, 0
49.805, 48.871, 0
51.270, 44.835, 0
52.734, 35.688, 0
54.199, 34.945, 0
55.664, 37.036, 0
57.129, 37.667, 0
58.594, 37.307, 0
60.059, 37.037, 0
61.523, 36.037, 0
62.988, 36.212, 0
64.453, 35.782, 0
65.918, 34.641, 0
67.383, 33.214, 0
68.848, 31.703, 0
70.312, 30.552, 0
71.777, 33.519, 0
73.242, 34.710, 0
74.707, 34.776, 0
76.172, 34.686, 0
77.637, 34.524, 0
79.102, 35.920, 0
80.566, 35.294, 0
82.031, 33.933, 0
83.496, 33.728, 0
84.961, 31.483, 0
86.426, 31.551, 0
87.891, 30.489, 0
89.355, 31.265, 0
90.820, 31.300, 0
92.285, 33.268, 0
93.750, 32.155, 0
95.215, 31.012, 0
96.680, 27.712, 0
98.145, 30.327, 0
99.609, 34.542, 0
101.074, 31.774, 0
102.539, 31.029, 0
104.004, 30.485, 0
105.469, 25.919, 0
106.934, 25.328, 0
108.398, 24.085, 0
109.863, 24.681, 0
111.328, 25.700, 0
112.793, 24.870, 0
114.258, 25.658, 0
115.723, 23.789, 0
117.188, 23.296, 0
118.652, 23.443, 0
120.117, 24.297, 0
121.582, 24.679, 0
123.047, 23.927, 0
124.512, 23.016, 0
125.977, 23.871, 0
127.441, 24.084, 0
128.906, 25.268, 0
130.371, 25.043, 0
131.836, 24.820, 0
133.301, 24.223, 0
134.766, 23.046, 0
136.230, 23.014, 0
137.695, 24.488, 0
139.160, 25.143, 0
140.625, 25.309, 0
142.090, 25.255, 0
143.555, 24.805, 0
145.020, 24.509, 0
146.484, 23.982, 0
147.949, 29.298, 0
149.414, 40.746, 0
150.879, 39.657, 0
152.344, 25.371, 0
153.809, 22.902, 0
155.273, 20.909, 0
156.738, 22.041, 0
158.203, 23.661, 0
159.668, 23.642, 0
161.133, 23.417, 0
162.598, 23.574, 0
164.062, 24.022, 0
165.527, 23.464, 0
166.992, 22.191, 0
168.457, 19.749, 0
169.922, 20.678, 0
171.387, 21.435, 0
172.852, 20.425, 0
174.316, 21.032, 0
175.781, 21.435, 0
177.246, 21.076, 0
178.711, 22.373, 0
180.176, 21.333, 0
181.641, 22.064, 0
183.105, 21.527, 0
184.570, 21.789, 0
186.035, 20.862, 0
187.500, 22.145, 0
188.965, 22.351, 0
190.430, 22.321, 0
191.895, 21.926, 0
193.359, 21.358, 0
194.824, 20.807, 0
196.289, 22.426, 0
197.754, 21.285, 0
199.219, 20.923, 0
200.684, 21.770, 0
202.148, 21.904, 0
203.613, 21.141, 0
205.078, 21.868, 0
206.543, 22.717, 0
208.008, 21.186, 0
209.473, 20.673, 0
210.938, 20.637, 0
212.402, 21.075, 0
213.867, 21.337, 0
215.332, 21.653, 0
216.797, 22.196, 0
218.262, 20.894, 0
219.727, 22.537, 0
221.191, 22.472, 0
222.656, 21.792, 0
224.121, 19.951, 0
225.586, 21.281, 0
227.051, 22.261, 0
228.516, 22.455, 0
229.980, 21.802, 0
231.445, 21.164, 0
232.910, 21.599, 0
234.375, 21.246, 0
235.840, 19.962, 0
237.305, 18.493, 0
238.770, 19.781, 0
240.234, 19.441, 0
241.699, 21.372, 0
243.164, 21.801, 0
244.629, 21.323, 0
246.094, 21.621, 0
247.559, 21.702, 0
249.023, 30.827, 0
250.488, 33.044, 0
251.953, 24.419, 0
253.418, 22.401, 0
254.883, 20.554, 0
256.348, 21.164, 0
257.812, 21.111, 0
259.277, 20.972, 0
260.742, 20.381, 0
262.207, 20.621, 0
263.672, 21.071, 0
265.137, 21.680, 0
266.602, 20.815, 0
268.066, 19.963, 0
269.531, 20.334, 0
270.996, 21.567, 0
272.461, 21.624, 0
273.926, 19.998, 0
275.391, 20.023, 0
276.855, 20.579, 0
278.320, 20.163, 0
279.785, 18.958, 0
281.250, 20.591, 0
282.715, 21.109, 0
284.180, 20.451, 0
285.645, 19.033, 0
287.109, 20.064, 0
288.574, 21.024, 0
290.039, 20.666, 0
291.504, 20.720, 0
292.969, 18.948, 0
294.434, 19.388, 0
295.898, 20.492, 0
297.363, 20.530, 0
298.828, 19.630, 0
300.293, 19.218, 0
301.758, 19.460, 0
303.223, 19.846, 0
304.688, 18.833, 0
306.152, 19.197, 0
307.617, 20.592, 0
309.082, 20.173, 0
310.547, 19.876, 0
312.012, 20.398, 0
313.477, 20.573, 0
314.941, 19.854, 0
316.406, 19.899, 0
317.871, 20.955, 0
319.336, 20.638, 0
320.801, 20.768, 0
